FORECAST_DATE_LOCAL,FORECAST_DATE_GMT,MAX,MIN,OPT,MCR,ACTUAL,dayOfWeek,dayOfMonth,year,month
2025-07-03T21:00:00.000Z,2025-07-04T03:00:00.000Z,3599.16,2553.68,2873.58,5688,2998.85,6,4,2025,7
2025-07-03T20:00:00.000Z,2025-07-04T02:00:00.000Z,3794.07,2479.89,2884.55,5688,2886.62,6,4,2025,7
2025-07-03T19:00:00.000Z,2025-07-04T01:00:00.000Z,4054.26,2475.48,2930.25,5688,2916.51,6,4,2025,7
2025-07-03T18:00:00.000Z,2025-07-04T00:00:00.000Z,3893.75,2375.61,2956.81,5688,2843.06,6,4,2025,7
2025-07-03T17:00:00.000Z,2025-07-03T23:00:00.000Z,4038.96,2119.84,2901.63,5688,2574.7,5,3,2025,7
2025-07-03T16:00:00.000Z,2025-07-03T22:00:00.000Z,3686.41,1711.21,2761.12,5688,2429.19,5,3,2025,7
2025-07-03T15:00:00.000Z,2025-07-03T21:00:00.000Z,3531.23,1510.24,2702.21,5688,1988.59,5,3,2025,7
2025-07-03T14:00:00.000Z,2025-07-03T20:00:00.000Z,3811.63,1231.6,2617.95,5688,1606.37,5,3,2025,7
2025-07-03T13:00:00.000Z,2025-07-03T19:00:00.000Z,3607.5,1006.47,2454.35,5688,1281.48,5,3,2025,7
2025-07-03T12:00:00.000Z,2025-07-03T18:00:00.000Z,3391.34,798.62,2314.82,5688,1096.47,5,3,2025,7
2025-07-03T11:00:00.000Z,2025-07-03T17:00:00.000Z,3435.32,498.78,2179.45,5688,1384.0,5,3,2025,7
2025-07-03T10:00:00.000Z,2025-07-03T16:00:00.000Z,2995.62,380.3,1861.23,5688,1384.0,5,3,2025,7
2025-07-03T09:00:00.000Z,2025-07-03T15:00:00.000Z,2642.06,473.34,1678.0,5688,1384.0,5,3,2025,7
2025-07-03T08:00:00.000Z,2025-07-03T14:00:00.000Z,2544.7,978.88,1852.24,5688,1384.0,5,3,2025,7
2025-07-03T07:00:00.000Z,2025-07-03T13:00:00.000Z,2828.78,1793.01,2308.58,5688,1961.54,5,3,2025,7
2025-07-03T06:00:00.000Z,2025-07-03T12:00:00.000Z,3231.41,2234.47,2795.57,5688,2649.28,5,3,2025,7
2025-07-03T05:00:00.000Z,2025-07-03T11:00:00.000Z,3633.78,2434.48,3043.35,5688,2913.14,5,3,2025,7
2025-07-03T04:00:00.000Z,2025-07-03T10:00:00.000Z,3512.19,2718.2,3217.99,5688,2711.57,5,3,2025,7
2025-07-03T03:00:00.000Z,2025-07-03T09:00:00.000Z,3734.34,2892.46,3311.27,5688,2194.22,5,3,2025,7
2025-07-03T02:00:00.000Z,2025-07-03T08:00:00.000Z,3956.93,2949.9,3353.96,5688,1857.59,5,3,2025,7
2025-07-03T01:00:00.000Z,2025-07-03T07:00:00.000Z,3917.4,2533.05,3319.39,5688,1960.18,5,3,2025,7
2025-07-03T00:00:00.000Z,2025-07-03T06:00:00.000Z,3726.83,2109.18,3196.87,5688,1825.82,5,3,2025,7
2025-07-02T23:00:00.000Z,2025-07-03T05:00:00.000Z,3859.68,2012.88,3021.73,5688,1788.08,5,3,2025,7
2025-07-02T22:00:00.000Z,2025-07-03T04:00:00.000Z,3900.92,2460.76,3168.61,5688,1779.82,5,3,2025,7
2025-07-02T21:00:00.000Z,2025-07-03T03:00:00.000Z,3213.1,1820.8,2779.06,5688,1644.56,5,3,2025,7
2025-07-02T20:00:00.000Z,2025-07-03T02:00:00.000Z,2611.7,1371.45,2348.22,5688,1742.47,5,3,2025,7
2025-07-02T19:00:00.000Z,2025-07-03T01:00:00.000Z,2401.04,1235.64,1989.69,5688,1713.42,5,3,2025,7
2025-07-02T18:00:00.000Z,2025-07-03T00:00:00.000Z,2292.43,1228.64,1939.14,5688,2259.25,5,3,2025,7
2025-07-02T17:00:00.000Z,2025-07-02T23:00:00.000Z,2471.23,1127.08,2030.65,5688,2361.21,4,2,2025,7
2025-07-02T16:00:00.000Z,2025-07-02T22:00:00.000Z,2439.81,1499.1,1998.55,5688,2321.88,4,2,2025,7
2025-07-02T15:00:00.000Z,2025-07-02T21:00:00.000Z,2441.98,1323.67,1890.34,5688,2164.71,4,2,2025,7
2025-07-02T14:00:00.000Z,2025-07-02T20:00:00.000Z,2484.61,1166.89,1802.12,5688,1849.32,4,2,2025,7
2025-07-02T13:00:00.000Z,2025-07-02T19:00:00.000Z,2272.76,1095.88,1666.67,5688,1641.84,4,2,2025,7
2025-07-02T12:00:00.000Z,2025-07-02T18:00:00.000Z,2074.14,1066.08,1433.63,5688,1379.49,4,2,2025,7
2025-07-02T11:00:00.000Z,2025-07-02T17:00:00.000Z,1824.55,1007.05,1298.42,5688,1162.21,4,2,2025,7
2025-07-02T10:00:00.000Z,2025-07-02T16:00:00.000Z,1817.91,869.82,1223.83,5688,995.84,4,2,2025,7
2025-07-02T09:00:00.000Z,2025-07-02T15:00:00.000Z,1829.33,852.07,1380.86,5688,924.42,4,2,2025,7
2025-07-02T08:00:00.000Z,2025-07-02T14:00:00.000Z,2180.66,1043.16,1766.8,5688,1254.82,4,2,2025,7
2025-07-02T07:00:00.000Z,2025-07-02T13:00:00.000Z,2586.97,1427.13,2185.3,5688,1805.36,4,2,2025,7
2025-07-02T06:00:00.000Z,2025-07-02T12:00:00.000Z,2957.71,1753.05,2410.59,5688,2206.58,4,2,2025,7
2025-07-02T05:00:00.000Z,2025-07-02T11:00:00.000Z,3140.86,1887.28,2527.98,5688,2274.37,4,2,2025,7
2025-07-02T04:00:00.000Z,2025-07-02T10:00:00.000Z,3030.94,1935.65,2543.93,5688,2395.78,4,2,2025,7
2025-07-02T03:00:00.000Z,2025-07-02T09:00:00.000Z,3168.95,1965.27,2596.02,5688,2536.92,4,2,2025,7
2025-07-02T02:00:00.000Z,2025-07-02T08:00:00.000Z,3267.19,1827.15,2583.65,5688,2741.25,4,2,2025,7
2025-07-02T01:00:00.000Z,2025-07-02T07:00:00.000Z,3383.87,1709.65,2469.04,5688,2898.96,4,2,2025,7
2025-07-02T00:00:00.000Z,2025-07-02T06:00:00.000Z,3226.5,1252.59,2114.0,5688,2730.69,4,2,2025,7
2025-07-01T23:00:00.000Z,2025-07-02T05:00:00.000Z,2710.32,1190.55,1863.74,5688,2688.18,4,2,2025,7
2025-07-01T22:00:00.000Z,2025-07-02T04:00:00.000Z,1950.53,1066.1,1487.06,5688,2374.34,4,2,2025,7
2025-07-01T21:00:00.000Z,2025-07-02T03:00:00.000Z,1355.77,721.44,1077.71,5688,1442.99,4,2,2025,7
2025-07-01T20:00:00.000Z,2025-07-02T02:00:00.000Z,871.07,403.57,658.59,5688,773.59,4,2,2025,7
2025-07-01T19:00:00.000Z,2025-07-02T01:00:00.000Z,599.95,238.58,393.92,5688,518.73,4,2,2025,7
2025-07-01T18:00:00.000Z,2025-07-02T00:00:00.000Z,483.81,99.88,246.32,5688,399.95,4,2,2025,7
2025-07-01T17:00:00.000Z,2025-07-01T23:00:00.000Z,407.04,81.32,193.57,5688,252.04,3,1,2025,7
2025-07-01T16:00:00.000Z,2025-07-01T22:00:00.000Z,247.36,84.33,150.38,5688,188.51,3,1,2025,7
2025-07-01T15:00:00.000Z,2025-07-01T21:00:00.000Z,251.15,67.8,133.31,5688,138.67,3,1,2025,7
2025-07-01T14:00:00.000Z,2025-07-01T20:00:00.000Z,253.93,46.79,124.59,5688,78.69,3,1,2025,7
2025-07-01T13:00:00.000Z,2025-07-01T19:00:00.000Z,252.19,60.45,134.29,5688,68.97,3,1,2025,7
2025-07-01T12:00:00.000Z,2025-07-01T18:00:00.000Z,261.26,79.19,154.07,5688,61.09,3,1,2025,7
2025-07-01T11:00:00.000Z,2025-07-01T17:00:00.000Z,302.33,84.46,163.33,5688,92.13,3,1,2025,7
2025-07-01T10:00:00.000Z,2025-07-01T16:00:00.000Z,357.65,102.13,206.04,5688,125.66,3,1,2025,7
2025-07-01T09:00:00.000Z,2025-07-01T15:00:00.000Z,561.66,62.62,269.77,5688,82.41,3,1,2025,7
2025-07-01T08:00:00.000Z,2025-07-01T14:00:00.000Z,824.43,68.29,407.41,5688,165.34,3,1,2025,7
2025-07-01T07:00:00.000Z,2025-07-01T13:00:00.000Z,1350.76,233.08,672.9,5688,305.42,3,1,2025,7
2025-07-01T06:00:00.000Z,2025-07-01T12:00:00.000Z,1924.76,473.55,945.18,5688,398.51,3,1,2025,7
2025-07-01T05:00:00.000Z,2025-07-01T11:00:00.000Z,2064.09,648.44,1186.41,5688,440.05,3,1,2025,7
2025-07-01T04:00:00.000Z,2025-07-01T10:00:00.000Z,2595.87,720.95,1439.85,5688,438.68,3,1,2025,7
2025-07-01T03:00:00.000Z,2025-07-01T09:00:00.000Z,2622.55,968.34,1561.28,5688,615.15,3,1,2025,7
2025-07-01T02:00:00.000Z,2025-07-01T08:00:00.000Z,2471.37,1044.14,1561.47,5688,818.89,3,1,2025,7
2025-07-01T01:00:00.000Z,2025-07-01T07:00:00.000Z,2104.97,1131.03,1550.41,5688,709.79,3,1,2025,7
2025-07-01T00:00:00.000Z,2025-07-01T06:00:00.000Z,1805.32,1094.12,1446.35,5688,728.18,3,1,2025,7
2025-06-30T23:00:00.000Z,2025-07-01T05:00:00.000Z,1617.41,969.86,1295.62,5688,691.02,3,1,2025,7
2025-06-30T22:00:00.000Z,2025-07-01T04:00:00.000Z,,,,5688,526.55,3,1,2025,7
2025-06-30T21:00:00.000Z,2025-07-01T03:00:00.000Z,1038.55,471.31,818.61,5688,331.09,3,1,2025,7
2025-06-30T20:00:00.000Z,2025-07-01T02:00:00.000Z,784.41,331.06,546.81,5688,214.03,3,1,2025,7
2025-06-30T19:00:00.000Z,2025-07-01T01:00:00.000Z,495.4,264.81,371.31,5688,224.95,3,1,2025,7
2025-06-30T18:00:00.000Z,2025-07-01T00:00:00.000Z,484.42,261.32,330.68,5688,254.05,3,1,2025,7
